index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
75,PPP (D),12/9/2012,578,4.1,48,38,North Carolina,senate,2014,NA or ongoing,senate,
1,Sooner Poll/News 9/News on 6*,10/29/2014,949,3.2,28,59,Oklahoma,senate,2014,R,senate,
2,CBS News/NYT/YouGov,10/23/2014,995,5,29,63,Oklahoma,senate,2014,R,senate,
3,Rasmussen Reports,8/28/2014,750,4,29,58,Oklahoma,senate,2014,R,senate,
5,Sooner Poll/News 9/News on 6*,10/29/2014,949,3.2,28,59,Oklahoma,senate,2014,R,senate,
6,CBS News/NYT/YouGov,10/23/2014,995,5,29,63,Oklahoma,senate,2014,R,senate,
7,CBS News/NYT/YouGov,10/1/2014,1244,3,24,65,Oklahoma,senate,2014,R,senate,
8,Sooner Poll/News 9/News on 6*,9/29/2014,400,4.9,28,56,Oklahoma,senate,2014,R,senate,
9,Sooner Poll/News 9/News on 6*,8/30/2014,603,4,28,58,Oklahoma,senate,2014,R,senate,
10,CBS News/NYT/YouGov,9/2/2014,821,5,28,61,Oklahoma,senate,2014,R,senate,
12,CBS News/NYT/YouGov,7/24/2014,,4.7,34,57,Oklahoma,senate,2014,R,senate,
1,The Oregonian/Elway,10/27/2014,403,5,49,30,Oregon,senate,2014,NA or ongoing,senate,
2,SurveyUSA,10/27/2014,552,4.2,53,32,Oregon,senate,2014,NA or ongoing,senate,
3,CBS News/NYT/YouGov,10/23/2014,1421,4,51,39,Oregon,senate,2014,NA or ongoing,senate,
5,The Oregonian/Elway,10/27/2014,403,5,49,30,Oregon,senate,2014,NA or ongoing,senate,
6,SurveyUSA,10/27/2014,552,4.2,53,32,Oregon,senate,2014,NA or ongoing,senate,
8,SurveyUSA,10/19/2014,561,4.2,53,32,Oregon,senate,2014,NA or ongoing,senate,
9,CBS News/NYT/YouGov,10/1/2014,1508,3,52,39,Oregon,senate,2014,NA or ongoing,senate,
10,SurveyUSA,9/24/2014,568,4.2,52,32,Oregon,senate,2014,NA or ongoing,senate,
11,The Polling Company (R)*,9/11/2014,600,4,42,34,Oregon,senate,2014,NA or ongoing,senate,
12,Rasmussen Reports,9/3/2014,750,4,48,35,Oregon,senate,2014,NA or ongoing,senate,
13,CBS News/NYT/YouGov,9/2/2014,1541,4,51,39,Oregon,senate,2014,NA or ongoing,senate,
14,SurveyUSA,8/5/2014,564,4.2,52,33,Oregon,senate,2014,NA or ongoing,senate,
15,CBS News/NYT/YouGov,7/24/2014,,2.6,55,41,Oregon,senate,2014,NA or ongoing,senate,
16,SurveyUSA,6/9/2014,560,4.2,50,32,Oregon,senate,2014,NA or ongoing,senate,
17,PPP (D),5/27/2014,956,3.2,50,36,Oregon,senate,2014,NA or ongoing,senate,
18,Rasmussen Reports,5/22/2014,750,4,47,37,Oregon,senate,2014,NA or ongoing,senate,
19,Vox Populi/Daily Caller (R),4/30/2014,618,3.9,41,45,Oregon,senate,2014,NA or ongoing,senate,
20,Harper (R),4/2/2014,670,3.9,46,34,Oregon,senate,2014,NA or ongoing,senate,
1,CBS News/NYT/YouGov,10/23/2014,866,6,65,20,Rhode Island,senate,2014,D,senate,
2,Rasmussen Reports,9/25/2014,750,4,61,26,Rhode Island,senate,2014,D,senate,
4,CBS News/NYT/YouGov,10/23/2014,866,6,65,20,Rhode Island,senate,2014,D,senate,
5,CBS News/NYT/YouGov,10/1/2014,724,4,64,22,Rhode Island,senate,2014,D,senate,
6,Rasmussen Reports,9/25/2014,750,4,61,26,Rhode Island,senate,2014,D,senate,
7,CBS News/NYT/YouGov,9/2/2014,764,4,52,32,Rhode Island,senate,2014,D,senate,
1,CBS News/NYT/YouGov,10/23/2014,1566,4,28,43,South Carolina,senate,2014,R,senate,
2,Palmetto Politics Poll/VSS*,10/19/2014,917,3.2,29,49,South Carolina,senate,2014,R,senate,
3,Winthrop*,9/28/2014,1082,3,28,46,South Carolina,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/23/2014,1566,4,28,43,South Carolina,senate,2014,R,senate,
6,Palmetto Politics Poll/VSS*,10/19/2014,917,3.2,29,49,South Carolina,senate,2014,R,senate,
7,CBS News/NYT/YouGov,10/1/2014,2663,2,27,44,South Carolina,senate,2014,R,senate,
9,CBS News/NYT/YouGov,9/2/2014,833,5,29,42,South Carolina,senate,2014,R,senate,
10,Palmetto Politics Poll/VSS*,7/20/2014,650,3.8,33,45,South Carolina,senate,2014,R,senate,
11,CBS News/NYT/YouGov,7/24/2014,,5.4,38,51,South Carolina,senate,2014,R,senate,
12,Rasmussen Reports,7/10/2014,750,4,30,49,South Carolina,senate,2014,R,senate,
1,Rasmussen Reports,10/26/2014,908,3,31,45,South Dakota,senate,2014,R,senate,
2,SurveyUSA*,10/26/2014,611,4,32,43,South Dakota,senate,2014,R,senate,
3,Argus Leader/Mason-Dixon*,10/23/2014,800,3.5,33,42,South Dakota,senate,2014,R,senate,
4,NBC News/Marist*,10/23/2014,730,3.6,29,43,South Dakota,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/23/2014,527,8,25,38,South Dakota,senate,2014,R,senate,
7,Rasmussen Reports,10/26/2014,908,3,31,45,South Dakota,senate,2014,R,senate,
8,SurveyUSA*,10/26/2014,611,4,32,43,South Dakota,senate,2014,R,senate,
12,Harper (R)*,10/11/2014,630,3.9,33,37,South Dakota,senate,2014,R,senate,
13,SurveyUSA*,10/5/2014,616,4,28,35,South Dakota,senate,2014,R,senate,
14,CBS News/NYT/YouGov,10/1/2014,382,7,27,42,South Dakota,senate,2014,R,senate,
15,Nielson Brothers*,9/25/2014,647,3.2,26,39,South Dakota,senate,2014,R,senate,
16,SurveyUSA*,9/7/2014,510,4.4,28,39,South Dakota,senate,2014,R,senate,
17,CBS News/NYT/YouGov,9/2/2014,526,6,29,43,South Dakota,senate,2014,R,senate,
18,Nielson Brothers*,7/28/2014,578,4,30,43,South Dakota,senate,2014,R,senate,
19,Rasmussen Reports,6/5/2014,750,4,29,44,South Dakota,senate,2014,R,senate,
20,SurveyUSA*,5/10/2014,504,4.5,30,44,South Dakota,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,974,5,33,55,Tennessee,senate,2014,R,senate,
2,Rasmussen Reports,8/12/2014,750,4,32,47,Tennessee,senate,2014,R,senate,
4,CBS News/NYT/YouGov,10/23/2014,974,5,33,55,Tennessee,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/1/2014,1007,4,32,53,Tennessee,senate,2014,R,senate,
6,CBS News/NYT/YouGov,9/2/2014,1056,4,32,47,Tennessee,senate,2014,R,senate,
7,Rasmussen Reports,8/12/2014,750,4,32,47,Tennessee,senate,2014,R,senate,
8,CBS News/NYT/YouGov,7/24/2014,,5.4,33,48,Tennessee,senate,2014,R,senate,
9,Rasmussen Reports,4/30/2014,750,4,25,51,Tennessee,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,3987,3,35,57,Texas,senate,2014,R,senate,
2,UT/Texas Tribune*,10/19/2014,866,3.3,31,57,Texas,senate,2014,R,senate,
3,Rasmussen Reports,10/2/2014,840,3.5,29,50,Texas,senate,2014,R,senate,
4,Texas Lyceum*,9/25/2014,666,3.8,30,48,Texas,senate,2014,R,senate,
6,CBS News/NYT/YouGov,10/23/2014,3987,3,35,57,Texas,senate,2014,R,senate,
7,UT/Texas Tribune*,10/19/2014,866,3.3,31,57,Texas,senate,2014,R,senate,
9,CBS News/NYT/YouGov,10/1/2014,4177,2,35,55,Texas,senate,2014,R,senate,
11,CBS News/NYT/YouGov,9/2/2014,4189,2,34,55,Texas,senate,2014,R,senate,
12,Rasmussen Reports,8/5/2014,850,3,29,47,Texas,senate,2014,R,senate,
13,CBS News/NYT/YouGov,7/24/2014,,3.7,38,55,Texas,senate,2014,R,senate,
14,UT/Texas Tribune*,6/8/2014,1200,2.8,25,36,Texas,senate,2014,R,senate,
15,PPP (D),4/13/2014,559,4.1,32,49,Texas,senate,2014,R,senate,
1,Christopher Newport Univ.*,10/29/2014,634,3.9,51,44,Virginia,senate,2014,D,senate,
2,Roanoke College*,10/25/2014,738,3.6,47,35,Virginia,senate,2014,D,senate,
3,CBS News/NYT/YouGov*,10/23/2014,1605,4,49,39,Virginia,senate,2014,D,senate,
4,Univ. of Mary Washington*,10/6/2014,444,5.3,47,37,Virginia,senate,2014,D,senate,
6,Christopher Newport Univ.*,10/29/2014,634,3.9,51,44,Virginia,senate,2014,D,senate,
7,Roanoke College*,10/25/2014,738,3.6,47,35,Virginia,senate,2014,D,senate,
10,Christopher Newport Univ.*,10/5/2014,690,3.7,51,39,Virginia,senate,2014,D,senate,
11,CBS News/NYT/YouGov*,10/1/2014,1656,3,51,39,Virginia,senate,2014,D,senate,
12,PPP (D),9/23/2014,625,3.9,49,37,Virginia,senate,2014,D,senate,
13,Quinnipiac,9/22/2014,1010,3.1,50,41,Virginia,senate,2014,D,senate,
14,Roanoke College*,9/19/2014,630,3.9,49,29,Virginia,senate,2014,D,senate,
15,Christopher Newport Univ.*,9/7/2014,713,3.7,53,31,Virginia,senate,2014,D,senate,
16,CBS News/NYT/YouGov,9/2/2014,1635,3,51,39,Virginia,senate,2014,D,senate,
17,Hampton* University,7/30/2014,804,2.9,55,32,Virginia,senate,2014,D,senate,
18,CBS News/NYT/YouGov,7/24/2014,,3.2,53,43,Virginia,senate,2014,D,senate,
19,Roanoke College*,7/19/2014,566,4.2,47,22,Virginia,senate,2014,D,senate,
20,Rasmussen Reports,6/12/2014,750,4,53,36,Virginia,senate,2014,D,senate,
21,Quinnipiac*,3/24/2014,1288,2.7,46,31,Virginia,senate,2014,D,senate,
22,Roanoke College,2/28/2014,707,3.9,56,29,Virginia,senate,2014,D,senate,
23,Rasmussen Reports,1/21/2014,1000,3,51,37,Virginia,senate,2014,D,senate,
24,Christopher Newport Univ.,1/22/2014,1023,3.1,50,30,Virginia,senate,2014,D,senate,
25,Roanoke College,1/17/2014,553,4.2,50,21,Virginia,senate,2014,D,senate,
26,WFB/The Polling Company (R),11/20/2013,600,4,51,33,Virginia,senate,2014,D,senate,
1,CBS News/NYT/YouGov,10/23/2014,877,5,34,56,West Virginia,senate,2014,R,senate,
2,Rasmussen Reports,10/1/2014,750,4,39,50,West Virginia,senate,2014,R,senate,
3,The West Virginia Poll,8/23/2014,401,4.9,37,54,West Virginia,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/23/2014,877,5,34,56,West Virginia,senate,2014,R,senate,
6,CBS News/NYT/YouGov,10/1/2014,1066,4,33,56,West Virginia,senate,2014,R,senate,
7,Rasmussen Reports,10/1/2014,750,4,39,50,West Virginia,senate,2014,R,senate,
8,CBS News/NYT/YouGov,9/2/2014,1284,4,32,55,West Virginia,senate,2014,R,senate,
10,Rasmussen Reports,8/20/2014,750,4,33,50,West Virginia,senate,2014,R,senate,
11,CBS News/NYT/YouGov,7/24/2014,,2.7,43,51,West Virginia,senate,2014,R,senate,
12,The West Virginia Poll,5/22/2014,400,4.9,38,49,West Virginia,senate,2014,R,senate,
13,Rasmussen Reports,5/15/2014,750,4,39,48,West Virginia,senate,2014,R,senate,
14,Rasmussen Reports,2/20/2014,500,4.5,35,49,West Virginia,senate,2014,R,senate,
15,PPP (D),9/22/2013,1110,2.9,36,50,West Virginia,senate,2014,R,senate,
16,The West Virginia Poll,8/22/2013,400,4.9,40,45,West Virginia,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,258,11,27,67,Wyoming,senate,2014,R,senate,
2,Rasmussen Reports,8/21/2014,700,4,27,63,Wyoming,senate,2014,R,senate,
4,CBS News/NYT/YouGov,10/23/2014,258,11,27,67,Wyoming,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/1/2014,264,7,17,75,Wyoming,senate,2014,R,senate,
6,CBS News/NYT/YouGov,9/2/2014,350,8,21,66,Wyoming,senate,2014,R,senate,
7,Rasmussen Reports,8/21/2014,700,4,27,63,Wyoming,senate,2014,R,senate,
8,CBS News/NYT/YouGov,7/24/2014,,5.1,23,68,Wyoming,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,661,6,25,63,Alabama,governor,2014,R,governor,
2,Rasmussen Reports,6/10/2014,750,4,32,55,Alabama,governor,2014,R,governor,
4,CBS News/NYT/YouGov,10/23/2013,661,6,25,63,Alabama,governor,2014,R,governor,
5,CBS News/NYT/YouGov,10/1/2013,692,4,28,65,Alabama,governor,2014,R,governor,
6,CBS News/NYT/YouGov,9/2/2013,741,5,28,62,Alabama,governor,2014,R,governor,
7,CBS News/NYT/YouGov,7/24/2013,1036,,31,59,Alabama,governor,2014,R,governor,
8,Rasmussen Reports,6/10/2013,750,4,32,55,Alabama,governor,2014,R,governor,
1,PPP (D)*,11/2/2014,1052,3,,45,Alaska,governor,2014,NA or ongoing,governor,
2,Rasmussen Reports,10/30/2014,887,4,,43,Alaska,governor,2014,NA or ongoing,governor,
3,CBS News/NYT/YouGov,10/23/2014,561,9,,42,Alaska,governor,2014,NA or ongoing,governor,
4,FOX News*,10/7/2014,706,3.5,,42,Alaska,governor,2014,NA or ongoing,governor,
5,CNN/Opinion Research,10/6/2014,704,3.5,,45,Alaska,governor,2014,NA or ongoing,governor,
7,PPP (D)*,11/2/2014,1052,3,,45,Alaska,governor,2014,NA or ongoing,governor,
8,Rasmussen Reports,10/30/2014,887,4,,43,Alaska,governor,2014,NA or ongoing,governor,
10,Rasmussen Reports,10/12/2014,700,4,,41,Alaska,governor,2014,NA or ongoing,governor,
13,CBS News/NYT/YouGov,10/1/2014,593,5,,40,Alaska,governor,2014,NA or ongoing,governor,
14,Rasmussen Reports,9/24/2014,713,4,,42,Alaska,governor,2014,NA or ongoing,governor,
15,PPP (D),9/21/2014,880,3.3,,41,Alaska,governor,2014,NA or ongoing,governor,
16,PPP (D),8/3/2014,673,3.8,,41,Alaska,governor,2014,NA or ongoing,governor,
1,CBS News/NYT/YouGov,10/23/2014,2621,4,40,50,Arizona,governor,2014,R,governor,
2,Rasmussen Reports,10/16/2014,1056,3,42,47,Arizona,governor,2014,R,governor,
4,CBS News/NYT/YouGov,10/23/2014,2621,4,40,50,Arizona,governor,2014,R,governor,
5,Rasmussen Reports,10/16/2014,1056,3,42,47,Arizona,governor,2014,R,governor,
6,CBS News/NYT/YouGov,10/1/2014,2808,3,39,50,Arizona,governor,2014,R,governor,
7,CBS News/NYT/YouGov,9/2/2014,3289,3,38,39,Arizona,governor,2014,R,governor,
8,Rasmussen Reports,8/28/2014,850,3,40,40,Arizona,governor,2014,R,governor,
9,PPP (D),3/2/2014,870,3.3,36,35,Arizona,governor,2014,R,governor,
10,Behavior Research Center,1/26/2014,701,3.8,23,21,Arizona,governor,2014,R,governor,
11,Susquehanna,12/4/2013,600,4,33,36,Arizona,governor,2014,R,governor,
1,PPP (D)*,11/1/2014,1092,3,41,51,Arkansas,governor,2014,NA or ongoing,governor,
2,The Arkansas Poll,10/27/2014,568,4.1,39,50,Arkansas,governor,2014,NA or ongoing,governor,
3,Rasmussen Reports,10/29/2014,967,3,43,50,Arkansas,governor,2014,NA or ongoing,governor,
4,NBC News/Marist*,10/23/2014,621,3.9,44,47,Arkansas,governor,2014,NA or ongoing,governor,
5,CBS News/NYT/YouGov,10/23/2014,1567,4,38,47,Arkansas,governor,2014,NA or ongoing,governor,
6,Talk Business Poll*,10/16/2014,2075,2.2,41,49,Arkansas,governor,2014,NA or ongoing,governor,
8,PPP (D)*,11/1/2014,1092,3,41,51,Arkansas,governor,2014,NA or ongoing,governor,
9,The Arkansas Poll,10/27/2014,568,4.1,39,50,Arkansas,governor,2014,NA or ongoing,governor,
14,Rasmussen Reports,10/15/2014,940,3,47,49,Arkansas,governor,2014,NA or ongoing,governor,
15,FOX News*,10/7/2014,707,3.5,37,46,Arkansas,governor,2014,NA or ongoing,governor,
16,CBS News/NYT/YouGov,10/1/2014,1991,2,38,49,Arkansas,governor,2014,NA or ongoing,governor,
17,Rasmussen Reports,9/25/2014,750,4,42,46,Arkansas,governor,2014,NA or ongoing,governor,
18,USA Today/Suffolk*,9/23/2014,500,4.4,41,43,Arkansas,governor,2014,NA or ongoing,governor,
19,PPP (D),9/21/2014,1453,2.6,40,46,Arkansas,governor,2014,NA or ongoing,governor,
20,NBC News/Marist*,9/4/2014,639,3.9,39,48,Arkansas,governor,2014,NA or ongoing,governor,
21,CBS News/NYT/YouGov,9/2/2014,1572,3,38,45,Arkansas,governor,2014,NA or ongoing,governor,
22,Rasmussen Reports,8/26/2014,750,4,46,44,Arkansas,governor,2014,NA or ongoing,governor,
23,PPP (D),8/3/2014,1066,3,40,46,Arkansas,governor,2014,NA or ongoing,governor,
24,Talk Business Poll*,7/25/2014,1780,2.3,41,46,Arkansas,governor,2014,NA or ongoing,governor,
25,CBS News/NYT/YouGov,7/24/2014,1616,,45,48,Arkansas,governor,2014,NA or ongoing,governor,
26,Rasmussen Reports,5/28/2014,750,4,41,48,Arkansas,governor,2014,NA or ongoing,governor,
27,NBC News/Marist,5/4/2014,876,3.3,42,49,Arkansas,governor,2014,NA or ongoing,governor,
28,PPP (D),4/27/2014,840,3.4,38,46,Arkansas,governor,2014,NA or ongoing,governor,
29,NY Times/Kaiser,4/15/2014,857,4,40,41,Arkansas,governor,2014,NA or ongoing,governor,
30,Talk Business Poll*,4/4/2014,1068,3,44,43,Arkansas,governor,2014,NA or ongoing,governor,
31,Opinion Research Associates,4/8/2014,400,5,45,39,Arkansas,governor,2014,NA or ongoing,governor,
32,Impact Management Group (R),2/10/2014,1202,2.8,42,42,Arkansas,governor,2014,NA or ongoing,governor,
33,Rasmussen Reports,2/5/2014,500,4.5,44,41,Arkansas,governor,2014,NA or ongoing,governor,
34,Impact Management Group (R),10/24/2013,911,3.2,37,40,Arkansas,governor,2014,NA or ongoing,governor,
35,The Arkansas Poll,10/17/2013,,,31,35,Arkansas,governor,2014,NA or ongoing,governor,
36,Talk Business Poll,10/8/2013,603,4,37,41,Arkansas,governor,2014,NA or ongoing,governor,
37,Harper (R),8/5/2013,587,4,38,46,Arkansas,governor,2014,NA or ongoing,governor,
38,Talk Business Poll,2/20/2013,675,3.8,38,43,Arkansas,governor,2014,NA or ongoing,governor,
1,LA Times/USC,10/29/2014,1162,3.3,56,37,California,governor,2014,D,governor,
2,Field,10/28/2014,941,3.4,54,33,California,governor,2014,D,governor,
3,CBS News/NYT/YouGov,10/23/2014,7463,2,55,37,California,governor,2014,D,governor,
4,PPIC,10/19/2014,976,4.6,52,36,California,governor,2014,D,governor,
6,LA Times/USC,10/29/2014,1162,3.3,56,37,California,governor,2014,D,governor,
7,Field,10/28/2014,941,3.4,54,33,California,governor,2014,D,governor,
10,CBS News/NYT/YouGov,10/1/2014,7943,2,56,36,California,governor,2014,D,governor,
11,PPIC,9/15/2014,916,4.9,54,33,California,governor,2014,D,governor,
12,LA Times/USC,9/8/2014,1089,3.3,57,36,California,governor,2014,D,governor,
13,CBS News/NYT/YouGov,9/2/2014,8941,2,53,35,California,governor,2014,D,governor,
14,Field,8/28/2014,467,4.8,50,34,California,governor,2014,D,governor,
15,CBS News/NYT/YouGov,7/24/2014,9393,,57,33,California,governor,2014,D,governor,
16,PPIC,7/15/2014,984,4.7,52,33,California,governor,2014,D,governor,
17,Field,6/22/2014,982,3.2,52,32,California,governor,2014,D,governor,
18,Rasmussen Reports,6/5/2014,823,4,52,33,California,governor,2014,D,governor,
19,LA Times/USC,5/28/2014,626,,53,35,California,governor,2014,D,governor,
1,PPP (D)*,11/2/2014,739,3.6,46,46,Colorado,governor,2014,D,governor,
2,Quinnipiac*,11/2/2014,815,3.4,43,45,Colorado,governor,2014,D,governor,
3,Denver Post/SurveyUSA*,10/29/2014,618,4,46,46,Colorado,governor,2014,D,governor,
4,YouGov,10/31/2014,1417,3.3,44,42,Colorado,governor,2014,D,governor,
5,Rasmussen Reports,10/23/2014,966,3,47,49,Colorado,governor,2014,D,governor,
6,NBC News/Marist*,10/22/2014,755,3.6,46,41,Colorado,governor,2014,D,governor,
8,PPP (D)*,11/2/2014,739,3.6,46,46,Colorado,governor,2014,D,governor,
9,Quinnipiac*,11/2/2014,815,3.4,43,45,Colorado,governor,2014,D,governor,
12,Quinnipiac*,10/27/2014,844,3.4,40,45,Colorado,governor,2014,D,governor,
15,CBS News/NYT/YouGov,10/23/2014,1611,4,48,44,Colorado,governor,2014,D,governor,
16,USA Today/Suffolk*,10/21/2014,500,4.4,43,45,Colorado,governor,2014,D,governor,
17,PPP (D),10/19/2014,778,3.5,46,46,Colorado,governor,2014,D,governor,
18,Quinnipiac*,10/21/2014,974,3.1,45,44,Colorado,governor,2014,D,governor,
19,Reuters/Ipsos,10/20/2014,1099,3.4,46,46,Colorado,governor,2014,D,governor,
20,CNN/Opinion Research,10/13/2014,665,4,49,48,Colorado,governor,2014,D,governor,
21,Denver Post/SurveyUSA*,10/12/2014,591,4.1,45,44,Colorado,governor,2014,D,governor,
22,Quinnipiac*,10/13/2014,988,3.1,42,46,Colorado,governor,2014,D,governor,
23,High Point/SurveyUSA,10/8/2014,800,3.5,44,46,Colorado,governor,2014,D,governor,
24,FOX News,10/7/2014,739,3.5,42,42,Colorado,governor,2014,D,governor,
25,CBS News/NYT/YouGov,10/1/2014,1634,3,49,45,Colorado,governor,2014,D,governor,
26,Rasmussen Reports,9/30/2014,950,3,50,46,Colorado,governor,2014,D,governor,
27,USA Today/Suffolk*,9/16/2014,500,4.4,43,41,Colorado,governor,2014,D,governor,
28,Quinnipiac*,9/15/2014,1211,2.8,40,50,Colorado,governor,2014,D,governor,
29,Denver Post/SurveyUSA*,9/10/2014,664,3.9,45,43,Colorado,governor,2014,D,governor,
30,Rasmussen Reports,9/4/2014,800,3.5,44,45,Colorado,governor,2014,D,governor,
31,NBC News/Marist*,9/4/2014,795,3.5,43,39,Colorado,governor,2014,D,governor,
32,CBS News/NYT/YouGov,9/2/2014,1727,4,45,45,Colorado,governor,2014,D,governor,
33,CBS News/NYT/YouGov,7/24/2014,2020,,47,47,Colorado,governor,2014,D,governor,
34,PPP (D),7/20/2014,653,3.8,44,43,Colorado,governor,2014,D,governor,
35,Quinnipiac,7/14/2014,1147,2.9,43,44,Colorado,governor,2014,D,governor,
36,NBC News/Marist,7/10/2014,914,3.2,49,43,Colorado,governor,2014,D,governor,
37,Rasmussen Reports,6/26/2014,750,4,44,44,Colorado,governor,2014,D,governor,
38,Quinnipiac,4/21/2014,1298,2.7,48,39,Colorado,governor,2014,D,governor,
39,Magellan Strategies (R),4/15/2014,717,3.7,50,35,Colorado,governor,2014,D,governor,
40,PPP (D),3/16/2014,568,4.1,48,38,Colorado,governor,2014,D,governor,
1,Quinnipiac,11/2/2014,926,3.2,43,42,Connecticut,governor,2014,D,governor,
2,PPP (D),11/1/2014,931,3.2,44,41,Connecticut,governor,2014,D,governor,
3,CBS News/NYT/YouGov,10/23/2014,,4,40,40,Connecticut,governor,2014,D,governor,
5,Quinnipiac,11/2/2014,926,3.2,43,42,Connecticut,governor,2014,D,governor,
6,PPP (D),11/1/2014,931,3.2,44,41,Connecticut,governor,2014,D,governor,
7,Quinnipiac,10/27/2014,838,3.4,43,43,Connecticut,governor,2014,D,governor,
9,Quinnipiac,10/20/2014,1010,3.1,43,42,Connecticut,governor,2014,D,governor,
10,Quinnipiac,10/6/2014,1085,3,43,43,Connecticut,governor,2014,D,governor,
11,PPP (D),10/5/2014,861,3.3,43,35,Connecticut,governor,2014,D,governor,
12,CBS News/NYT/YouGov,10/1/2014,1284,3,41,41,Connecticut,governor,2014,D,governor,
13,Quinnipiac,9/8/2014,1304,2.7,40,46,Connecticut,governor,2014,D,governor,
1,Quinnipiac,11/2/2014,817,3.4,42,41,Florida,governor,2014,R,governor,
2,PPP (D),11/2/2014,1198,2.8,44,44,Florida,governor,2014,R,governor,
3,TB Times/Bay News 9/News 13/UF,10/28/2014,850,3.1,36,36,Florida,governor,2014,R,governor,
5,Quinnipiac,11/2/2014,817,3.4,42,41,Florida,governor,2014,R,governor,
8,Quinnipiac,10/27/2014,817,3.4,43,40,Florida,governor,2014,R,governor,
9,Quinnipiac,10/20/2014,984,3.1,42,42,Florida,governor,2014,R,governor,
10,SurveyUSA,10/13/2014,566,4.2,45,41,Florida,governor,2014,R,governor,
11,CNN/Opinion Research,10/13/2014,610,4,44,44,Florida,governor,2014,R,governor,
12,TB Times/Bay News 9/News 13/UF,10/12/2014,781,3.2,40,40,Florida,governor,2014,R,governor,
13,SurveyUSA,10/6/2014,594,4.1,44,42,Florida,governor,2014,R,governor,
14,UNF,10/8/2014,471,4.7,43,38,Florida,governor,2014,R,governor,
15,SurveyUSA,9/29/2014,584,4.1,46,40,Florida,governor,2014,R,governor,
16,SurveyUSA,9/22/2014,588,4.1,42,43,Florida,governor,2014,R,governor,
17,Quinnipiac,9/22/2014,991,3.1,42,44,Florida,governor,2014,R,governor,
18,SurveyUSA,9/15/2014,571,4.2,39,44,Florida,governor,2014,R,governor,
19,SurveyUSA,9/8/2014,576,4.2,44,45,Florida,governor,2014,R,governor,
20,PPP (D),9/7/2014,818,3.4,42,39,Florida,governor,2014,R,governor,
21,Mason-Dixon,9/4/2014,625,4,41,43,Florida,governor,2014,R,governor,
22,TB Times/Bay News 9/News 13/UF,8/31/2014,814,3.4,36,41,Florida,governor,2014,R,governor,
23,SurveyUSA,8/28/2014,580,4.2,45,43,Florida,governor,2014,R,governor,
24,SurveyUSA,8/18/2014,564,4.2,41,44,Florida,governor,2014,R,governor,
25,Quinnipiac,7/21/2014,1251,2.8,39,37,Florida,governor,2014,R,governor,
26,Mason-Dixon,4/22/2014,700,3.8,42,42,Florida,governor,2014,R,governor,
1,WSB-TV/Landmark,11/2/2014,1500,2.5,45,51,Georgia,governor,2014,R,governor,
2,PPP (D),11/3/2014,975,3.1,43,47,Georgia,governor,2014,R,governor,
3,SurveyUSA,11/2/2014,591,4.1,42,47,Georgia,governor,2014,R,governor,
4,InsiderAdvantage,11/2/2014,1463,2.6,44,47,Georgia,governor,2014,R,governor,
5,NBC News/Marist,10/30/2014,603,4,43,48,Georgia,governor,2014,R,governor,
7,WSB-TV/Landmark,11/2/2014,1500,2.5,45,51,Georgia,governor,2014,R,governor,
12,WSB-TV/Landmark,10/29/2014,1500,2.5,46,48,Georgia,governor,2014,R,governor,
13,YouGov,10/31/2014,1743,3.2,41,45,Georgia,governor,2014,R,governor,
14,SurveyUSA,10/27/2014,611,4,44,46,Georgia,governor,2014,R,governor,
15,Atlanta Journal-Constitution,10/23/2014,1170,3.6,41,46,Georgia,governor,2014,R,governor,
16,CBS News/NYT/YouGov,10/23/2014,1774,4,43,47,Georgia,governor,2014,R,governor,
17,InsiderAdvantage,10/22/2014,704,3.7,44,44,Georgia,governor,2014,R,governor,
18,WSB-TV/Landmark,10/21/2014,1000,2.8,45,48,Georgia,governor,2014,R,governor,
19,CNN/Opinion Research,10/22/2014,565,4,48,46,Georgia,governor,2014,R,governor,
20,SurveyUSA,10/20/2014,606,4.1,43,45,Georgia,governor,2014,R,governor,
21,WRBL/Ledger-Enquirer/PMB,10/14/2014,1543,2.5,44,44,Georgia,governor,2014,R,governor,
22,SurveyUSA,10/13/2014,563,4.2,46,46,Georgia,governor,2014,R,governor,
23,WSB-TV/Landmark,10/9/2014,1000,3.1,45,45,Georgia,governor,2014,R,governor,
24,SurveyUSA,10/6/2014,566,4.2,44,46,Georgia,governor,2014,R,governor,
25,PPP (D),10/5/2014,895,3.3,41,46,Georgia,governor,2014,R,governor,
26,InsiderAdvantage,10/1/2014,947,3.2,43,44,Georgia,governor,2014,R,governor,
27,CBS News/NYT/YouGov,10/1/2014,1851,3,43,48,Georgia,governor,2014,R,governor,
28,SurveyUSA,9/22/2014,550,4.3,45,44,Georgia,governor,2014,R,governor,
