index,pollster,date,sampleSize,marginError,dvalue,rvalue,state,type,year,winner,Type,level_0
10,Palmetto Politics Poll/VSS*,7/20/2014,650.0,3.8,33.0,45.0,South Carolina,senate,2014,R,senate,
11,CBS News/NYT/YouGov,7/24/2014,,5.4,38.0,51.0,South Carolina,senate,2014,R,senate,
12,Rasmussen Reports,7/10/2014,750.0,4.0,30.0,49.0,South Carolina,senate,2014,R,senate,
1,Rasmussen Reports,10/26/2014,908.0,3.0,31.0,45.0,South Dakota,senate,2014,R,senate,
2,SurveyUSA*,10/26/2014,611.0,4.0,32.0,43.0,South Dakota,senate,2014,R,senate,
3,Argus Leader/Mason-Dixon*,10/23/2014,800.0,3.5,33.0,42.0,South Dakota,senate,2014,R,senate,
4,NBC News/Marist*,10/23/2014,730.0,3.6,29.0,43.0,South Dakota,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/23/2014,527.0,8.0,25.0,38.0,South Dakota,senate,2014,R,senate,
7,Rasmussen Reports,10/26/2014,908.0,3.0,31.0,45.0,South Dakota,senate,2014,R,senate,
8,SurveyUSA*,10/26/2014,611.0,4.0,32.0,43.0,South Dakota,senate,2014,R,senate,
12,Harper (R)*,10/11/2014,630.0,3.9,33.0,37.0,South Dakota,senate,2014,R,senate,
13,SurveyUSA*,10/5/2014,616.0,4.0,28.0,35.0,South Dakota,senate,2014,R,senate,
14,CBS News/NYT/YouGov,10/1/2014,382.0,7.0,27.0,42.0,South Dakota,senate,2014,R,senate,
15,Nielson Brothers*,9/25/2014,647.0,3.2,26.0,39.0,South Dakota,senate,2014,R,senate,
16,SurveyUSA*,9/7/2014,510.0,4.4,28.0,39.0,South Dakota,senate,2014,R,senate,
17,CBS News/NYT/YouGov,9/2/2014,526.0,6.0,29.0,43.0,South Dakota,senate,2014,R,senate,
18,Nielson Brothers*,7/28/2014,578.0,4.0,30.0,43.0,South Dakota,senate,2014,R,senate,
19,Rasmussen Reports,6/5/2014,750.0,4.0,29.0,44.0,South Dakota,senate,2014,R,senate,
20,SurveyUSA*,5/10/2014,504.0,4.5,30.0,44.0,South Dakota,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,974.0,5.0,33.0,55.0,Tennessee,senate,2014,R,senate,
2,Rasmussen Reports,8/12/2014,750.0,4.0,32.0,47.0,Tennessee,senate,2014,R,senate,
4,CBS News/NYT/YouGov,10/23/2014,974.0,5.0,33.0,55.0,Tennessee,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/1/2014,1007.0,4.0,32.0,53.0,Tennessee,senate,2014,R,senate,
6,CBS News/NYT/YouGov,9/2/2014,1056.0,4.0,32.0,47.0,Tennessee,senate,2014,R,senate,
7,Rasmussen Reports,8/12/2014,750.0,4.0,32.0,47.0,Tennessee,senate,2014,R,senate,
8,CBS News/NYT/YouGov,7/24/2014,,5.4,33.0,48.0,Tennessee,senate,2014,R,senate,
9,Rasmussen Reports,4/30/2014,750.0,4.0,25.0,51.0,Tennessee,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,3987.0,3.0,35.0,57.0,Texas,senate,2014,R,senate,
2,UT/Texas Tribune*,10/19/2014,866.0,3.3,31.0,57.0,Texas,senate,2014,R,senate,
3,Rasmussen Reports,10/2/2014,840.0,3.5,29.0,50.0,Texas,senate,2014,R,senate,
4,Texas Lyceum*,9/25/2014,666.0,3.8,30.0,48.0,Texas,senate,2014,R,senate,
6,CBS News/NYT/YouGov,10/23/2014,3987.0,3.0,35.0,57.0,Texas,senate,2014,R,senate,
7,UT/Texas Tribune*,10/19/2014,866.0,3.3,31.0,57.0,Texas,senate,2014,R,senate,
9,CBS News/NYT/YouGov,10/1/2014,4177.0,2.0,35.0,55.0,Texas,senate,2014,R,senate,
11,CBS News/NYT/YouGov,9/2/2014,4189.0,2.0,34.0,55.0,Texas,senate,2014,R,senate,
12,Rasmussen Reports,8/5/2014,850.0,3.0,29.0,47.0,Texas,senate,2014,R,senate,
13,CBS News/NYT/YouGov,7/24/2014,,3.7,38.0,55.0,Texas,senate,2014,R,senate,
14,UT/Texas Tribune*,6/8/2014,1200.0,2.8,25.0,36.0,Texas,senate,2014,R,senate,
15,PPP (D),4/13/2014,559.0,4.1,32.0,49.0,Texas,senate,2014,R,senate,
1,Christopher Newport Univ.*,10/29/2014,634.0,3.9,51.0,44.0,Virginia,senate,2014,D,senate,
2,Roanoke College*,10/25/2014,738.0,3.6,47.0,35.0,Virginia,senate,2014,D,senate,
3,CBS News/NYT/YouGov*,10/23/2014,1605.0,4.0,49.0,39.0,Virginia,senate,2014,D,senate,
4,Univ. of Mary Washington*,10/6/2014,444.0,5.3,47.0,37.0,Virginia,senate,2014,D,senate,
6,Christopher Newport Univ.*,10/29/2014,634.0,3.9,51.0,44.0,Virginia,senate,2014,D,senate,
7,Roanoke College*,10/25/2014,738.0,3.6,47.0,35.0,Virginia,senate,2014,D,senate,
10,Christopher Newport Univ.*,10/5/2014,690.0,3.7,51.0,39.0,Virginia,senate,2014,D,senate,
11,CBS News/NYT/YouGov*,10/1/2014,1656.0,3.0,51.0,39.0,Virginia,senate,2014,D,senate,
12,PPP (D),9/23/2014,625.0,3.9,49.0,37.0,Virginia,senate,2014,D,senate,
13,Quinnipiac,9/22/2014,1010.0,3.1,50.0,41.0,Virginia,senate,2014,D,senate,
14,Roanoke College*,9/19/2014,630.0,3.9,49.0,29.0,Virginia,senate,2014,D,senate,
15,Christopher Newport Univ.*,9/7/2014,713.0,3.7,53.0,31.0,Virginia,senate,2014,D,senate,
16,CBS News/NYT/YouGov,9/2/2014,1635.0,3.0,51.0,39.0,Virginia,senate,2014,D,senate,
17,Hampton* University,7/30/2014,804.0,2.9,55.0,32.0,Virginia,senate,2014,D,senate,
18,CBS News/NYT/YouGov,7/24/2014,,3.2,53.0,43.0,Virginia,senate,2014,D,senate,
19,Roanoke College*,7/19/2014,566.0,4.2,47.0,22.0,Virginia,senate,2014,D,senate,
20,Rasmussen Reports,6/12/2014,750.0,4.0,53.0,36.0,Virginia,senate,2014,D,senate,
21,Quinnipiac*,3/24/2014,1288.0,2.7,46.0,31.0,Virginia,senate,2014,D,senate,
22,Roanoke College,2/28/2014,707.0,3.9,56.0,29.0,Virginia,senate,2014,D,senate,
23,Rasmussen Reports,1/21/2014,1000.0,3.0,51.0,37.0,Virginia,senate,2014,D,senate,
24,Christopher Newport Univ.,1/22/2014,1023.0,3.1,50.0,30.0,Virginia,senate,2014,D,senate,
25,Roanoke College,1/17/2014,553.0,4.2,50.0,21.0,Virginia,senate,2014,D,senate,
26,WFB/The Polling Company (R),11/20/2013,600.0,4.0,51.0,33.0,Virginia,senate,2014,D,senate,
1,CBS News/NYT/YouGov,10/23/2014,877.0,5.0,34.0,56.0,West Virginia,senate,2014,R,senate,
2,Rasmussen Reports,10/1/2014,750.0,4.0,39.0,50.0,West Virginia,senate,2014,R,senate,
3,The West Virginia Poll,8/23/2014,401.0,4.9,37.0,54.0,West Virginia,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/23/2014,877.0,5.0,34.0,56.0,West Virginia,senate,2014,R,senate,
6,CBS News/NYT/YouGov,10/1/2014,1066.0,4.0,33.0,56.0,West Virginia,senate,2014,R,senate,
7,Rasmussen Reports,10/1/2014,750.0,4.0,39.0,50.0,West Virginia,senate,2014,R,senate,
8,CBS News/NYT/YouGov,9/2/2014,1284.0,4.0,32.0,55.0,West Virginia,senate,2014,R,senate,
10,Rasmussen Reports,8/20/2014,750.0,4.0,33.0,50.0,West Virginia,senate,2014,R,senate,
11,CBS News/NYT/YouGov,7/24/2014,,2.7,43.0,51.0,West Virginia,senate,2014,R,senate,
12,The West Virginia Poll,5/22/2014,400.0,4.9,38.0,49.0,West Virginia,senate,2014,R,senate,
13,Rasmussen Reports,5/15/2014,750.0,4.0,39.0,48.0,West Virginia,senate,2014,R,senate,
14,Rasmussen Reports,2/20/2014,500.0,4.5,35.0,49.0,West Virginia,senate,2014,R,senate,
15,PPP (D),9/22/2013,1110.0,2.9,36.0,50.0,West Virginia,senate,2014,R,senate,
16,The West Virginia Poll,8/22/2013,400.0,4.9,40.0,45.0,West Virginia,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,258.0,11.0,27.0,67.0,Wyoming,senate,2014,R,senate,
2,Rasmussen Reports,8/21/2014,700.0,4.0,27.0,63.0,Wyoming,senate,2014,R,senate,
4,CBS News/NYT/YouGov,10/23/2014,258.0,11.0,27.0,67.0,Wyoming,senate,2014,R,senate,
5,CBS News/NYT/YouGov,10/1/2014,264.0,7.0,17.0,75.0,Wyoming,senate,2014,R,senate,
6,CBS News/NYT/YouGov,9/2/2014,350.0,8.0,21.0,66.0,Wyoming,senate,2014,R,senate,
7,Rasmussen Reports,8/21/2014,700.0,4.0,27.0,63.0,Wyoming,senate,2014,R,senate,
8,CBS News/NYT/YouGov,7/24/2014,,5.1,23.0,68.0,Wyoming,senate,2014,R,senate,
1,CBS News/NYT/YouGov,10/23/2014,661.0,6.0,25.0,63.0,Alabama,governor,2014,R,governor,
2,Rasmussen Reports,6/10/2014,750.0,4.0,32.0,55.0,Alabama,governor,2014,R,governor,
4,CBS News/NYT/YouGov,10/23/2013,661.0,6.0,25.0,63.0,Alabama,governor,2014,R,governor,
5,CBS News/NYT/YouGov,10/1/2013,692.0,4.0,28.0,65.0,Alabama,governor,2014,R,governor,
6,CBS News/NYT/YouGov,9/2/2013,741.0,5.0,28.0,62.0,Alabama,governor,2014,R,governor,
7,CBS News/NYT/YouGov,7/24/2013,1036.0,,31.0,59.0,Alabama,governor,2014,R,governor,
8,Rasmussen Reports,6/10/2013,750.0,4.0,32.0,55.0,Alabama,governor,2014,R,governor,
1,PPP (D)*,11/2/2014,1052.0,3.0,,45.0,Alaska,governor,2014,NA or ongoing,governor,
2,Rasmussen Reports,10/30/2014,887.0,4.0,,43.0,Alaska,governor,2014,NA or ongoing,governor,
3,CBS News/NYT/YouGov,10/23/2014,561.0,9.0,,42.0,Alaska,governor,2014,NA or ongoing,governor,
4,FOX News*,10/7/2014,706.0,3.5,,42.0,Alaska,governor,2014,NA or ongoing,governor,
5,CNN/Opinion Research,10/6/2014,704.0,3.5,,45.0,Alaska,governor,2014,NA or ongoing,governor,
7,PPP (D)*,11/2/2014,1052.0,3.0,,45.0,Alaska,governor,2014,NA or ongoing,governor,
8,Rasmussen Reports,10/30/2014,887.0,4.0,,43.0,Alaska,governor,2014,NA or ongoing,governor,
10,Rasmussen Reports,10/12/2014,700.0,4.0,,41.0,Alaska,governor,2014,NA or ongoing,governor,
13,CBS News/NYT/YouGov,10/1/2014,593.0,5.0,,40.0,Alaska,governor,2014,NA or ongoing,governor,
14,Rasmussen Reports,9/24/2014,713.0,4.0,,42.0,Alaska,governor,2014,NA or ongoing,governor,
15,PPP (D),9/21/2014,880.0,3.3,,41.0,Alaska,governor,2014,NA or ongoing,governor,
16,PPP (D),8/3/2014,673.0,3.8,,41.0,Alaska,governor,2014,NA or ongoing,governor,
1,CBS News/NYT/YouGov,10/23/2014,2621.0,4.0,40.0,50.0,Arizona,governor,2014,R,governor,
2,Rasmussen Reports,10/16/2014,1056.0,3.0,42.0,47.0,Arizona,governor,2014,R,governor,
4,CBS News/NYT/YouGov,10/23/2014,2621.0,4.0,40.0,50.0,Arizona,governor,2014,R,governor,
5,Rasmussen Reports,10/16/2014,1056.0,3.0,42.0,47.0,Arizona,governor,2014,R,governor,
6,CBS News/NYT/YouGov,10/1/2014,2808.0,3.0,39.0,50.0,Arizona,governor,2014,R,governor,
7,CBS News/NYT/YouGov,9/2/2014,3289.0,3.0,38.0,39.0,Arizona,governor,2014,R,governor,
8,Rasmussen Reports,8/28/2014,850.0,3.0,40.0,40.0,Arizona,governor,2014,R,governor,
9,PPP (D),3/2/2014,870.0,3.3,36.0,35.0,Arizona,governor,2014,R,governor,
10,Behavior Research Center,1/26/2014,701.0,3.8,23.0,21.0,Arizona,governor,2014,R,governor,
11,Susquehanna,12/4/2013,600.0,4.0,33.0,36.0,Arizona,governor,2014,R,governor,
1,PPP (D)*,11/1/2014,1092.0,3.0,41.0,51.0,Arkansas,governor,2014,NA or ongoing,governor,
2,The Arkansas Poll,10/27/2014,568.0,4.1,39.0,50.0,Arkansas,governor,2014,NA or ongoing,governor,
3,Rasmussen Reports,10/29/2014,967.0,3.0,43.0,50.0,Arkansas,governor,2014,NA or ongoing,governor,
4,NBC News/Marist*,10/23/2014,621.0,3.9,44.0,47.0,Arkansas,governor,2014,NA or ongoing,governor,
5,CBS News/NYT/YouGov,10/23/2014,1567.0,4.0,38.0,47.0,Arkansas,governor,2014,NA or ongoing,governor,
6,Talk Business Poll*,10/16/2014,2075.0,2.2,41.0,49.0,Arkansas,governor,2014,NA or ongoing,governor,
8,PPP (D)*,11/1/2014,1092.0,3.0,41.0,51.0,Arkansas,governor,2014,NA or ongoing,governor,
9,The Arkansas Poll,10/27/2014,568.0,4.1,39.0,50.0,Arkansas,governor,2014,NA or ongoing,governor,
14,Rasmussen Reports,10/15/2014,940.0,3.0,47.0,49.0,Arkansas,governor,2014,NA or ongoing,governor,
15,FOX News*,10/7/2014,707.0,3.5,37.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
16,CBS News/NYT/YouGov,10/1/2014,1991.0,2.0,38.0,49.0,Arkansas,governor,2014,NA or ongoing,governor,
17,Rasmussen Reports,9/25/2014,750.0,4.0,42.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
18,USA Today/Suffolk*,9/23/2014,500.0,4.4,41.0,43.0,Arkansas,governor,2014,NA or ongoing,governor,
19,PPP (D),9/21/2014,1453.0,2.6,40.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
20,NBC News/Marist*,9/4/2014,639.0,3.9,39.0,48.0,Arkansas,governor,2014,NA or ongoing,governor,
21,CBS News/NYT/YouGov,9/2/2014,1572.0,3.0,38.0,45.0,Arkansas,governor,2014,NA or ongoing,governor,
22,Rasmussen Reports,8/26/2014,750.0,4.0,46.0,44.0,Arkansas,governor,2014,NA or ongoing,governor,
23,PPP (D),8/3/2014,1066.0,3.0,40.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
24,Talk Business Poll*,7/25/2014,1780.0,2.3,41.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
25,CBS News/NYT/YouGov,7/24/2014,1616.0,,45.0,48.0,Arkansas,governor,2014,NA or ongoing,governor,
26,Rasmussen Reports,5/28/2014,750.0,4.0,41.0,48.0,Arkansas,governor,2014,NA or ongoing,governor,
27,NBC News/Marist,5/4/2014,876.0,3.3,42.0,49.0,Arkansas,governor,2014,NA or ongoing,governor,
28,PPP (D),4/27/2014,840.0,3.4,38.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
29,NY Times/Kaiser,4/15/2014,857.0,4.0,40.0,41.0,Arkansas,governor,2014,NA or ongoing,governor,
30,Talk Business Poll*,4/4/2014,1068.0,3.0,44.0,43.0,Arkansas,governor,2014,NA or ongoing,governor,
31,Opinion Research Associates,4/8/2014,400.0,5.0,45.0,39.0,Arkansas,governor,2014,NA or ongoing,governor,
32,Impact Management Group (R),2/10/2014,1202.0,2.8,42.0,42.0,Arkansas,governor,2014,NA or ongoing,governor,
33,Rasmussen Reports,2/5/2014,500.0,4.5,44.0,41.0,Arkansas,governor,2014,NA or ongoing,governor,
34,Impact Management Group (R),10/24/2013,911.0,3.2,37.0,40.0,Arkansas,governor,2014,NA or ongoing,governor,
35,The Arkansas Poll,10/17/2013,,,31.0,35.0,Arkansas,governor,2014,NA or ongoing,governor,
36,Talk Business Poll,10/8/2013,603.0,4.0,37.0,41.0,Arkansas,governor,2014,NA or ongoing,governor,
37,Harper (R),8/5/2013,587.0,4.0,38.0,46.0,Arkansas,governor,2014,NA or ongoing,governor,
38,Talk Business Poll,2/20/2013,675.0,3.8,38.0,43.0,Arkansas,governor,2014,NA or ongoing,governor,
1,LA Times/USC,10/29/2014,1162.0,3.3,56.0,37.0,California,governor,2014,D,governor,
2,Field,10/28/2014,941.0,3.4,54.0,33.0,California,governor,2014,D,governor,
3,CBS News/NYT/YouGov,10/23/2014,7463.0,2.0,55.0,37.0,California,governor,2014,D,governor,
4,PPIC,10/19/2014,976.0,4.6,52.0,36.0,California,governor,2014,D,governor,
6,LA Times/USC,10/29/2014,1162.0,3.3,56.0,37.0,California,governor,2014,D,governor,
7,Field,10/28/2014,941.0,3.4,54.0,33.0,California,governor,2014,D,governor,
10,CBS News/NYT/YouGov,10/1/2014,7943.0,2.0,56.0,36.0,California,governor,2014,D,governor,
11,PPIC,9/15/2014,916.0,4.9,54.0,33.0,California,governor,2014,D,governor,
12,LA Times/USC,9/8/2014,1089.0,3.3,57.0,36.0,California,governor,2014,D,governor,
13,CBS News/NYT/YouGov,9/2/2014,8941.0,2.0,53.0,35.0,California,governor,2014,D,governor,
14,Field,8/28/2014,467.0,4.8,50.0,34.0,California,governor,2014,D,governor,
15,CBS News/NYT/YouGov,7/24/2014,9393.0,,57.0,33.0,California,governor,2014,D,governor,
16,PPIC,7/15/2014,984.0,4.7,52.0,33.0,California,governor,2014,D,governor,
17,Field,6/22/2014,982.0,3.2,52.0,32.0,California,governor,2014,D,governor,
18,Rasmussen Reports,6/5/2014,823.0,4.0,52.0,33.0,California,governor,2014,D,governor,
19,LA Times/USC,5/28/2014,626.0,,53.0,35.0,California,governor,2014,D,governor,
1,PPP (D)*,11/2/2014,739.0,3.6,46.0,46.0,Colorado,governor,2014,D,governor,
2,Quinnipiac*,11/2/2014,815.0,3.4,43.0,45.0,Colorado,governor,2014,D,governor,
3,Denver Post/SurveyUSA*,10/29/2014,618.0,4.0,46.0,46.0,Colorado,governor,2014,D,governor,
4,YouGov,10/31/2014,1417.0,3.3,44.0,42.0,Colorado,governor,2014,D,governor,
5,Rasmussen Reports,10/23/2014,966.0,3.0,47.0,49.0,Colorado,governor,2014,D,governor,
6,NBC News/Marist*,10/22/2014,755.0,3.6,46.0,41.0,Colorado,governor,2014,D,governor,
8,PPP (D)*,11/2/2014,739.0,3.6,46.0,46.0,Colorado,governor,2014,D,governor,
9,Quinnipiac*,11/2/2014,815.0,3.4,43.0,45.0,Colorado,governor,2014,D,governor,
12,Quinnipiac*,10/27/2014,844.0,3.4,40.0,45.0,Colorado,governor,2014,D,governor,
15,CBS News/NYT/YouGov,10/23/2014,1611.0,4.0,48.0,44.0,Colorado,governor,2014,D,governor,
16,USA Today/Suffolk*,10/21/2014,500.0,4.4,43.0,45.0,Colorado,governor,2014,D,governor,
17,PPP (D),10/19/2014,778.0,3.5,46.0,46.0,Colorado,governor,2014,D,governor,
18,Quinnipiac*,10/21/2014,974.0,3.1,45.0,44.0,Colorado,governor,2014,D,governor,
19,Reuters/Ipsos,10/20/2014,1099.0,3.4,46.0,46.0,Colorado,governor,2014,D,governor,
20,CNN/Opinion Research,10/13/2014,665.0,4.0,49.0,48.0,Colorado,governor,2014,D,governor,
21,Denver Post/SurveyUSA*,10/12/2014,591.0,4.1,45.0,44.0,Colorado,governor,2014,D,governor,
22,Quinnipiac*,10/13/2014,988.0,3.1,42.0,46.0,Colorado,governor,2014,D,governor,
23,High Point/SurveyUSA,10/8/2014,800.0,3.5,44.0,46.0,Colorado,governor,2014,D,governor,
24,FOX News,10/7/2014,739.0,3.5,42.0,42.0,Colorado,governor,2014,D,governor,
25,CBS News/NYT/YouGov,10/1/2014,1634.0,3.0,49.0,45.0,Colorado,governor,2014,D,governor,
26,Rasmussen Reports,9/30/2014,950.0,3.0,50.0,46.0,Colorado,governor,2014,D,governor,
27,USA Today/Suffolk*,9/16/2014,500.0,4.4,43.0,41.0,Colorado,governor,2014,D,governor,
28,Quinnipiac*,9/15/2014,1211.0,2.8,40.0,50.0,Colorado,governor,2014,D,governor,
29,Denver Post/SurveyUSA*,9/10/2014,664.0,3.9,45.0,43.0,Colorado,governor,2014,D,governor,
30,Rasmussen Reports,9/4/2014,800.0,3.5,44.0,45.0,Colorado,governor,2014,D,governor,
31,NBC News/Marist*,9/4/2014,795.0,3.5,43.0,39.0,Colorado,governor,2014,D,governor,
32,CBS News/NYT/YouGov,9/2/2014,1727.0,4.0,45.0,45.0,Colorado,governor,2014,D,governor,
33,CBS News/NYT/YouGov,7/24/2014,2020.0,,47.0,47.0,Colorado,governor,2014,D,governor,
34,PPP (D),7/20/2014,653.0,3.8,44.0,43.0,Colorado,governor,2014,D,governor,
35,Quinnipiac,7/14/2014,1147.0,2.9,43.0,44.0,Colorado,governor,2014,D,governor,
36,NBC News/Marist,7/10/2014,914.0,3.2,49.0,43.0,Colorado,governor,2014,D,governor,
37,Rasmussen Reports,6/26/2014,750.0,4.0,44.0,44.0,Colorado,governor,2014,D,governor,
38,Quinnipiac,4/21/2014,1298.0,2.7,48.0,39.0,Colorado,governor,2014,D,governor,
39,Magellan Strategies (R),4/15/2014,717.0,3.7,50.0,35.0,Colorado,governor,2014,D,governor,
40,PPP (D),3/16/2014,568.0,4.1,48.0,38.0,Colorado,governor,2014,D,governor,
1,Quinnipiac,11/2/2014,926.0,3.2,43.0,42.0,Connecticut,governor,2014,D,governor,
2,PPP (D),11/1/2014,931.0,3.2,44.0,41.0,Connecticut,governor,2014,D,governor,
3,CBS News/NYT/YouGov,10/23/2014,,4.0,40.0,40.0,Connecticut,governor,2014,D,governor,
5,Quinnipiac,11/2/2014,926.0,3.2,43.0,42.0,Connecticut,governor,2014,D,governor,
6,PPP (D),11/1/2014,931.0,3.2,44.0,41.0,Connecticut,governor,2014,D,governor,
7,Quinnipiac,10/27/2014,838.0,3.4,43.0,43.0,Connecticut,governor,2014,D,governor,
9,Quinnipiac,10/20/2014,1010.0,3.1,43.0,42.0,Connecticut,governor,2014,D,governor,
10,Quinnipiac,10/6/2014,1085.0,3.0,43.0,43.0,Connecticut,governor,2014,D,governor,
11,PPP (D),10/5/2014,861.0,3.3,43.0,35.0,Connecticut,governor,2014,D,governor,
12,CBS News/NYT/YouGov,10/1/2014,1284.0,3.0,41.0,41.0,Connecticut,governor,2014,D,governor,
13,Quinnipiac,9/8/2014,1304.0,2.7,40.0,46.0,Connecticut,governor,2014,D,governor,
1,Quinnipiac,11/2/2014,817.0,3.4,42.0,41.0,Florida,governor,2014,R,governor,
2,PPP (D),11/2/2014,1198.0,2.8,44.0,44.0,Florida,governor,2014,R,governor,
3,TB Times/Bay News 9/News 13/UF,10/28/2014,850.0,3.1,36.0,36.0,Florida,governor,2014,R,governor,
5,Quinnipiac,11/2/2014,817.0,3.4,42.0,41.0,Florida,governor,2014,R,governor,
8,Quinnipiac,10/27/2014,817.0,3.4,43.0,40.0,Florida,governor,2014,R,governor,
9,Quinnipiac,10/20/2014,984.0,3.1,42.0,42.0,Florida,governor,2014,R,governor,
10,SurveyUSA,10/13/2014,566.0,4.2,45.0,41.0,Florida,governor,2014,R,governor,
11,CNN/Opinion Research,10/13/2014,610.0,4.0,44.0,44.0,Florida,governor,2014,R,governor,
12,TB Times/Bay News 9/News 13/UF,10/12/2014,781.0,3.2,40.0,40.0,Florida,governor,2014,R,governor,
13,SurveyUSA,10/6/2014,594.0,4.1,44.0,42.0,Florida,governor,2014,R,governor,
14,UNF,10/8/2014,471.0,4.7,43.0,38.0,Florida,governor,2014,R,governor,
15,SurveyUSA,9/29/2014,584.0,4.1,46.0,40.0,Florida,governor,2014,R,governor,
16,SurveyUSA,9/22/2014,588.0,4.1,42.0,43.0,Florida,governor,2014,R,governor,
17,Quinnipiac,9/22/2014,991.0,3.1,42.0,44.0,Florida,governor,2014,R,governor,
18,SurveyUSA,9/15/2014,571.0,4.2,39.0,44.0,Florida,governor,2014,R,governor,
19,SurveyUSA,9/8/2014,576.0,4.2,44.0,45.0,Florida,governor,2014,R,governor,
20,PPP (D),9/7/2014,818.0,3.4,42.0,39.0,Florida,governor,2014,R,governor,
21,Mason-Dixon,9/4/2014,625.0,4.0,41.0,43.0,Florida,governor,2014,R,governor,
22,TB Times/Bay News 9/News 13/UF,8/31/2014,814.0,3.4,36.0,41.0,Florida,governor,2014,R,governor,
23,SurveyUSA,8/28/2014,580.0,4.2,45.0,43.0,Florida,governor,2014,R,governor,
24,SurveyUSA,8/18/2014,564.0,4.2,41.0,44.0,Florida,governor,2014,R,governor,
25,Quinnipiac,7/21/2014,1251.0,2.8,39.0,37.0,Florida,governor,2014,R,governor,
26,Mason-Dixon,4/22/2014,700.0,3.8,42.0,42.0,Florida,governor,2014,R,governor,
1,WSB-TV/Landmark,11/2/2014,1500.0,2.5,45.0,51.0,Georgia,governor,2014,R,governor,
2,PPP (D),11/3/2014,975.0,3.1,43.0,47.0,Georgia,governor,2014,R,governor,
3,SurveyUSA,11/2/2014,591.0,4.1,42.0,47.0,Georgia,governor,2014,R,governor,
4,InsiderAdvantage,11/2/2014,1463.0,2.6,44.0,47.0,Georgia,governor,2014,R,governor,
5,NBC News/Marist,10/30/2014,603.0,4.0,43.0,48.0,Georgia,governor,2014,R,governor,
7,WSB-TV/Landmark,11/2/2014,1500.0,2.5,45.0,51.0,Georgia,governor,2014,R,governor,
12,WSB-TV/Landmark,10/29/2014,1500.0,2.5,46.0,48.0,Georgia,governor,2014,R,governor,
13,YouGov,10/31/2014,1743.0,3.2,41.0,45.0,Georgia,governor,2014,R,governor,
14,SurveyUSA,10/27/2014,611.0,4.0,44.0,46.0,Georgia,governor,2014,R,governor,
15,Atlanta Journal-Constitution,10/23/2014,1170.0,3.6,41.0,46.0,Georgia,governor,2014,R,governor,
16,CBS News/NYT/YouGov,10/23/2014,1774.0,4.0,43.0,47.0,Georgia,governor,2014,R,governor,
17,InsiderAdvantage,10/22/2014,704.0,3.7,44.0,44.0,Georgia,governor,2014,R,governor,
18,WSB-TV/Landmark,10/21/2014,1000.0,2.8,45.0,48.0,Georgia,governor,2014,R,governor,
19,CNN/Opinion Research,10/22/2014,565.0,4.0,48.0,46.0,Georgia,governor,2014,R,governor,
20,SurveyUSA,10/20/2014,606.0,4.1,43.0,45.0,Georgia,governor,2014,R,governor,
21,WRBL/Ledger-Enquirer/PMB,10/14/2014,1543.0,2.5,44.0,44.0,Georgia,governor,2014,R,governor,
22,SurveyUSA,10/13/2014,563.0,4.2,46.0,46.0,Georgia,governor,2014,R,governor,
23,WSB-TV/Landmark,10/9/2014,1000.0,3.1,45.0,45.0,Georgia,governor,2014,R,governor,
24,SurveyUSA,10/6/2014,566.0,4.2,44.0,46.0,Georgia,governor,2014,R,governor,
25,PPP (D),10/5/2014,895.0,3.3,41.0,46.0,Georgia,governor,2014,R,governor,
26,InsiderAdvantage,10/1/2014,947.0,3.2,43.0,44.0,Georgia,governor,2014,R,governor,
27,CBS News/NYT/YouGov,10/1/2014,1851.0,3.0,43.0,48.0,Georgia,governor,2014,R,governor,
28,SurveyUSA,9/22/2014,550.0,4.3,45.0,44.0,Georgia,governor,2014,R,governor,
29,InsiderAdvantage,9/11/2014,1167.0,2.9,40.0,44.0,Georgia,governor,2014,R,governor,
30,WSB-TV/Landmark,9/11/2014,1109.0,2.9,47.0,44.0,Georgia,governor,2014,R,governor,
31,Atlanta Journal-Constitution,9/11/2014,884.0,4.0,42.0,43.0,Georgia,governor,2014,R,governor,
32,SurveyUSA,9/8/2014,558.0,4.2,44.0,45.0,Georgia,governor,2014,R,governor,
33,CBS News/NYT/YouGov,9/2/2014,1900.0,3.0,39.0,47.0,Georgia,governor,2014,R,governor,
34,WRBL/Ledger-Enquirer/PMB,8/25/2014,1578.0,2.5,42.0,44.0,Georgia,governor,2014,R,governor,
35,WSB-TV/Landmark,8/21/2014,600.0,4.0,44.0,40.0,Georgia,governor,2014,R,governor,
36,SurveyUSA,8/17/2014,560.0,4.2,39.0,48.0,Georgia,governor,2014,R,governor,
